15-2-3 20:39:55.9|Info|Bootstrap|Starting NzbDrone - /usr/lib/sonarr/NzbDrone.exe - Version 2.0.0.2722
15-2-3 20:39:59.6|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.6|Info|drop_tvdb_episodeid|Starting migration to 24
15-2-3 20:39:59.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (24, '2015-02-04T02:39:59', 'drop_tvdb_episodeid')
15-2-3 20:39:59.6|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.6|Debug|MigrationLogger|24: drop_tvdb_episodeid migrated
15-2-3 20:39:59.6|Debug|MigrationLogger|Took: 00:00:00.0097880
15-2-3 20:39:59.6|Info|MigrationLogger|*** 25: move_notification_to_generic_provider migrating ***
15-2-3 20:39:59.6|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.6|Info|move_notification_to_generic_provider|Starting migration to 25
15-2-3 20:39:59.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (25, '2015-02-04T02:39:59', 'move_notification_to_generic_provider')
15-2-3 20:39:59.6|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.6|Debug|MigrationLogger|25: move_notification_to_generic_provider migrated
15-2-3 20:39:59.6|Debug|MigrationLogger|Took: 00:00:00.0131950
15-2-3 20:39:59.6|Info|MigrationLogger|*** 26: add_config_contract_to_notifications migrating ***
15-2-3 20:39:59.6|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.6|Info|add_config_contract_to_notifications|Starting migration to 26
15-2-3 20:39:59.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (26, '2015-02-04T02:39:59', 'add_config_contract_to_notifications')
15-2-3 20:39:59.6|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.6|Debug|MigrationLogger|26: add_config_contract_to_notifications migrated
15-2-3 20:39:59.6|Debug|MigrationLogger|Took: 00:00:00.0141440
15-2-3 20:39:59.6|Info|MigrationLogger|*** 27: fix_omgwtfnzbs migrating ***
15-2-3 20:39:59.6|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.6|Info|fix_omgwtfnzbs|Starting migration to 27
15-2-3 20:39:59.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (27, '2015-02-04T02:39:59', 'fix_omgwtfnzbs')
15-2-3 20:39:59.6|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.7|Debug|MigrationLogger|27: fix_omgwtfnzbs migrated
15-2-3 20:39:59.7|Debug|MigrationLogger|Took: 00:00:00.0152710
15-2-3 20:39:59.7|Info|MigrationLogger|*** 28: add_blacklist_table migrating ***
15-2-3 20:39:59.7|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.7|Info|add_blacklist_table|Starting migration to 28
15-2-3 20:39:59.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (28, '2015-02-04T02:39:59', 'add_blacklist_table')
15-2-3 20:39:59.7|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.7|Debug|MigrationLogger|28: add_blacklist_table migrated
15-2-3 20:39:59.7|Debug|MigrationLogger|Took: 00:00:00.0140510
15-2-3 20:39:59.7|Info|MigrationLogger|*** 29: add_formats_to_naming_config migrating ***
15-2-3 20:39:59.7|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.7|Info|add_formats_to_naming_config|Starting migration to 29
15-2-3 20:39:59.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (29, '2015-02-04T02:39:59', 'add_formats_to_naming_config')
15-2-3 20:39:59.7|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.7|Debug|MigrationLogger|29: add_formats_to_naming_config migrated
15-2-3 20:39:59.7|Debug|MigrationLogger|Took: 00:00:00.0100470
15-2-3 20:39:59.7|Info|MigrationLogger|*** 30: add_season_folder_format_to_naming_config migrating ***
15-2-3 20:39:59.7|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.7|Info|add_season_folder_format_to_naming_config|Starting migration to 30
15-2-3 20:39:59.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (30, '2015-02-04T02:39:59', 'add_season_folder_format_to_naming_config')
15-2-3 20:39:59.7|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.7|Debug|MigrationLogger|30: add_season_folder_format_to_naming_config migrated
15-2-3 20:39:59.7|Debug|MigrationLogger|Took: 00:00:00.0096060
15-2-3 20:39:59.7|Info|MigrationLogger|*** 31: delete_old_naming_config_columns migrating ***
15-2-3 20:39:59.7|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.7|Info|delete_old_naming_config_columns|Starting migration to 31
15-2-3 20:39:59.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (31, '2015-02-04T02:39:59', 'delete_old_naming_config_columns')
15-2-3 20:39:59.7|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.7|Debug|MigrationLogger|31: delete_old_naming_config_columns migrated
15-2-3 20:39:59.7|Debug|MigrationLogger|Took: 00:00:00.0132930
15-2-3 20:39:59.7|Info|MigrationLogger|*** 32: set_default_release_group migrating ***
15-2-3 20:39:59.7|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.7|Info|set_default_release_group|Starting migration to 32
15-2-3 20:39:59.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (32, '2015-02-04T02:39:59', 'set_default_release_group')
15-2-3 20:39:59.7|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.7|Debug|MigrationLogger|32: set_default_release_group migrated
15-2-3 20:39:59.7|Debug|MigrationLogger|Took: 00:00:00.0140040
15-2-3 20:39:59.7|Info|MigrationLogger|*** 33: add_api_key_to_pushover migrating ***
15-2-3 20:39:59.7|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.7|Info|add_api_key_to_pushover|Starting migration to 33
15-2-3 20:39:59.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (33, '2015-02-04T02:39:59', 'add_api_key_to_pushover')
15-2-3 20:39:59.7|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.7|Debug|MigrationLogger|33: add_api_key_to_pushover migrated
15-2-3 20:39:59.7|Debug|MigrationLogger|Took: 00:00:00.0099240
15-2-3 20:39:59.7|Info|MigrationLogger|*** 34: remove_series_contraints migrating ***
15-2-3 20:39:59.7|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.7|Info|remove_series_contraints|Starting migration to 34
15-2-3 20:39:59.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (34, '2015-02-04T02:39:59', 'remove_series_contraints')
15-2-3 20:39:59.7|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.8|Debug|MigrationLogger|34: remove_series_contraints migrated
15-2-3 20:39:59.8|Debug|MigrationLogger|Took: 00:00:00.0097840
15-2-3 20:39:59.8|Info|MigrationLogger|*** 35: add_series_folder_format_to_naming_config migrating ***
15-2-3 20:39:59.8|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.8|Info|add_series_folder_format_to_naming_config|Starting migration to 35
15-2-3 20:39:59.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (35, '2015-02-04T02:39:59', 'add_series_folder_format_to_naming_config')
15-2-3 20:39:59.8|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.8|Debug|MigrationLogger|35: add_series_folder_format_to_naming_config migrated
15-2-3 20:39:59.8|Debug|MigrationLogger|Took: 00:00:00.0131890
15-2-3 20:39:59.8|Info|MigrationLogger|*** 36: update_with_quality_converters migrating ***
15-2-3 20:39:59.8|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.8|Info|update_with_quality_converters|Starting migration to 36
15-2-3 20:39:59.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (36, '2015-02-04T02:39:59', 'update_with_quality_converters')
15-2-3 20:39:59.8|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.8|Debug|MigrationLogger|36: update_with_quality_converters migrated
15-2-3 20:39:59.8|Debug|MigrationLogger|Took: 00:00:00.0139490
15-2-3 20:39:59.8|Info|MigrationLogger|*** 37: add_configurable_qualities migrating ***
15-2-3 20:39:59.8|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.8|Info|add_configurable_qualities|Starting migration to 37
15-2-3 20:39:59.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (37, '2015-02-04T02:39:59', 'add_configurable_qualities')
15-2-3 20:39:59.8|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.8|Debug|MigrationLogger|37: add_configurable_qualities migrated
15-2-3 20:39:59.8|Debug|MigrationLogger|Took: 00:00:00.0099700
15-2-3 20:39:59.8|Info|MigrationLogger|*** 38: add_on_upgrade_to_notifications migrating ***
15-2-3 20:39:59.8|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.8|Info|add_on_upgrade_to_notifications|Starting migration to 38
15-2-3 20:39:59.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (38, '2015-02-04T02:39:59', 'add_on_upgrade_to_notifications')
15-2-3 20:39:59.8|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.8|Debug|MigrationLogger|38: add_on_upgrade_to_notifications migrated
15-2-3 20:39:59.8|Debug|MigrationLogger|Took: 00:00:00.0153630
15-2-3 20:39:59.8|Info|MigrationLogger|*** 39: add_metadata_tables migrating ***
15-2-3 20:39:59.8|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.8|Info|add_metadata_tables|Starting migration to 39
15-2-3 20:39:59.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (39, '2015-02-04T02:39:59', 'add_metadata_tables')
15-2-3 20:39:59.8|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.8|Debug|MigrationLogger|39: add_metadata_tables migrated
15-2-3 20:39:59.8|Debug|MigrationLogger|Took: 00:00:00.0141490
15-2-3 20:39:59.8|Info|MigrationLogger|*** 40: add_metadata_to_episodes_and_series migrating ***
15-2-3 20:39:59.8|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.8|Info|add_metadata_to_episodes_and_series|Starting migration to 40
15-2-3 20:39:59.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (40, '2015-02-04T02:39:59', 'add_metadata_to_episodes_and_series')
15-2-3 20:39:59.8|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.9|Debug|MigrationLogger|40: add_metadata_to_episodes_and_series migrated
15-2-3 20:39:59.9|Debug|MigrationLogger|Took: 00:00:00.0127280
15-2-3 20:39:59.9|Info|MigrationLogger|*** 41: fix_xbmc_season_images_metadata migrating ***
15-2-3 20:39:59.9|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.9|Info|fix_xbmc_season_images_metadata|Starting migration to 41
15-2-3 20:39:59.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (41, '2015-02-04T02:39:59', 'fix_xbmc_season_images_metadata')
15-2-3 20:39:59.9|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.9|Debug|MigrationLogger|41: fix_xbmc_season_images_metadata migrated
15-2-3 20:39:59.9|Debug|MigrationLogger|Took: 00:00:00.0106140
15-2-3 20:39:59.9|Info|MigrationLogger|*** 42: add_download_clients_table migrating ***
15-2-3 20:39:59.9|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.9|Info|add_download_clients_table|Starting migration to 42
15-2-3 20:39:59.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (42, '2015-02-04T02:39:59', 'add_download_clients_table')
15-2-3 20:39:59.9|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.9|Debug|MigrationLogger|42: add_download_clients_table migrated
15-2-3 20:39:59.9|Debug|MigrationLogger|Took: 00:00:00.0106360
15-2-3 20:39:59.9|Info|MigrationLogger|*** 43: convert_config_to_download_clients migrating ***
15-2-3 20:39:59.9|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.9|Info|convert_config_to_download_clients|Starting migration to 43
15-2-3 20:39:59.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (43, '2015-02-04T02:39:59', 'convert_config_to_download_clients')
15-2-3 20:39:59.9|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.9|Debug|MigrationLogger|43: convert_config_to_download_clients migrated
15-2-3 20:39:59.9|Debug|MigrationLogger|Took: 00:00:00.0146700
15-2-3 20:39:59.9|Info|MigrationLogger|*** 44: fix_xbmc_episode_metadata migrating ***
15-2-3 20:39:59.9|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.9|Info|fix_xbmc_episode_metadata|Starting migration to 44
15-2-3 20:39:59.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (44, '2015-02-04T02:39:59', 'fix_xbmc_episode_metadata')
15-2-3 20:39:59.9|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.9|Debug|MigrationLogger|44: fix_xbmc_episode_metadata migrated
15-2-3 20:39:59.9|Debug|MigrationLogger|Took: 00:00:00.0147650
15-2-3 20:39:59.9|Info|MigrationLogger|*** 45: add_indexes migrating ***
15-2-3 20:39:59.9|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.9|Info|add_indexes|Starting migration to 45
15-2-3 20:39:59.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (45, '2015-02-04T02:39:59', 'add_indexes')
15-2-3 20:39:59.9|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.9|Debug|MigrationLogger|45: add_indexes migrated
15-2-3 20:39:59.9|Debug|MigrationLogger|Took: 00:00:00.0110160
15-2-3 20:39:59.9|Info|MigrationLogger|*** 46: fix_nzb_su_url migrating ***
15-2-3 20:39:59.9|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.9|Info|fix_nzb_su_url|Starting migration to 46
15-2-3 20:39:59.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (46, '2015-02-04T02:39:59', 'fix_nzb_su_url')
15-2-3 20:39:59.9|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.0|Debug|MigrationLogger|46: fix_nzb_su_url migrated
15-2-3 20:40:00.0|Debug|MigrationLogger|Took: 00:00:00.0146730
15-2-3 20:40:00.0|Info|MigrationLogger|*** 47: add_temporary_blacklist_columns migrating ***
15-2-3 20:40:00.0|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.0|Info|add_temporary_blacklist_columns|Starting migration to 47
15-2-3 20:40:00.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (47, '2015-02-04T02:40:00', 'add_temporary_blacklist_columns')
15-2-3 20:40:00.0|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.0|Debug|MigrationLogger|47: add_temporary_blacklist_columns migrated
15-2-3 20:40:00.0|Debug|MigrationLogger|Took: 00:00:00.0148370
15-2-3 20:40:00.0|Info|MigrationLogger|*** 48: add_title_to_scenemappings migrating ***
15-2-3 20:40:00.0|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.0|Info|add_title_to_scenemappings|Starting migration to 48
15-2-3 20:40:00.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (48, '2015-02-04T02:40:00', 'add_title_to_scenemappings')
15-2-3 20:40:00.0|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.0|Debug|MigrationLogger|48: add_title_to_scenemappings migrated
15-2-3 20:40:00.0|Debug|MigrationLogger|Took: 00:00:00.0147380
15-2-3 20:40:00.0|Info|MigrationLogger|*** 49: fix_dognzb_url migrating ***
15-2-3 20:40:00.0|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.0|Info|fix_dognzb_url|Starting migration to 49
15-2-3 20:40:00.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (49, '2015-02-04T02:40:00', 'fix_dognzb_url')
15-2-3 20:40:00.0|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.0|Debug|MigrationLogger|49: fix_dognzb_url migrated
15-2-3 20:40:00.0|Debug|MigrationLogger|Took: 00:00:00.0148870
15-2-3 20:40:00.0|Info|MigrationLogger|*** 50: add_hash_to_metadata_files migrating ***
15-2-3 20:40:00.0|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.0|Info|add_hash_to_metadata_files|Starting migration to 50
15-2-3 20:40:00.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (50, '2015-02-04T02:40:00', 'add_hash_to_metadata_files')
15-2-3 20:40:00.0|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.0|Debug|MigrationLogger|50: add_hash_to_metadata_files migrated
15-2-3 20:40:00.0|Debug|MigrationLogger|Took: 00:00:00.0147000
15-2-3 20:40:00.0|Info|MigrationLogger|*** 51: download_client_import migrating ***
15-2-3 20:40:00.0|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.0|Info|download_client_import|Starting migration to 51
15-2-3 20:40:00.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (51, '2015-02-04T02:40:00', 'download_client_import')
15-2-3 20:40:00.0|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.0|Debug|MigrationLogger|51: download_client_import migrated
15-2-3 20:40:00.0|Debug|MigrationLogger|Took: 00:00:00.0147460
15-2-3 20:40:00.0|Info|MigrationLogger|*** 52: add_columns_for_anime migrating ***
15-2-3 20:40:00.0|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.0|Info|add_columns_for_anime|Starting migration to 52
15-2-3 20:40:00.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (52, '2015-02-04T02:40:00', 'add_columns_for_anime')
15-2-3 20:40:00.0|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.1|Debug|MigrationLogger|52: add_columns_for_anime migrated
15-2-3 20:40:00.1|Debug|MigrationLogger|Took: 00:00:00.0139020
15-2-3 20:40:00.1|Info|MigrationLogger|*** 53: add_series_sorttitle migrating ***
15-2-3 20:40:00.1|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.1|Info|add_series_sorttitle|Starting migration to 53
15-2-3 20:40:00.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (53, '2015-02-04T02:40:00', 'add_series_sorttitle')
15-2-3 20:40:00.1|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.1|Debug|MigrationLogger|53: add_series_sorttitle migrated
15-2-3 20:40:00.1|Debug|MigrationLogger|Took: 00:00:00.0097430
15-2-3 20:40:00.1|Info|MigrationLogger|*** 54: rename_profiles migrating ***
15-2-3 20:40:00.1|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.1|Info|rename_profiles|Starting migration to 54
15-2-3 20:40:00.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (54, '2015-02-04T02:40:00', 'rename_profiles')
15-2-3 20:40:00.1|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.1|Debug|MigrationLogger|54: rename_profiles migrated
15-2-3 20:40:00.1|Debug|MigrationLogger|Took: 00:00:00.0113570
15-2-3 20:40:00.1|Info|MigrationLogger|*** 55: drop_old_profile_columns migrating ***
15-2-3 20:40:00.1|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.1|Info|drop_old_profile_columns|Starting migration to 55
15-2-3 20:40:00.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (55, '2015-02-04T02:40:00', 'drop_old_profile_columns')
15-2-3 20:40:00.1|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.1|Debug|MigrationLogger|55: drop_old_profile_columns migrated
15-2-3 20:40:00.1|Debug|MigrationLogger|Took: 00:00:00.0115720
15-2-3 20:40:00.1|Info|MigrationLogger|*** 56: add_mediainfo_to_episodefile migrating ***
15-2-3 20:40:00.1|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.1|Info|add_mediainfo_to_episodefile|Starting migration to 56
15-2-3 20:40:00.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (56, '2015-02-04T02:40:00', 'add_mediainfo_to_episodefile')
15-2-3 20:40:00.1|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.1|Debug|MigrationLogger|56: add_mediainfo_to_episodefile migrated
15-2-3 20:40:00.1|Debug|MigrationLogger|Took: 00:00:00.0152170
15-2-3 20:40:00.1|Info|MigrationLogger|*** 57: convert_episode_file_path_to_relative migrating ***
15-2-3 20:40:00.1|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.1|Info|convert_episode_file_path_to_relative|Starting migration to 57
15-2-3 20:40:00.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (57, '2015-02-04T02:40:00', 'convert_episode_file_path_to_relative')
15-2-3 20:40:00.1|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.1|Debug|MigrationLogger|57: convert_episode_file_path_to_relative migrated
15-2-3 20:40:00.1|Debug|MigrationLogger|Took: 00:00:00.0142410
15-2-3 20:40:00.1|Info|MigrationLogger|*** 58: drop_episode_file_path migrating ***
15-2-3 20:40:00.1|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.1|Info|drop_episode_file_path|Starting migration to 58
15-2-3 20:40:00.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (58, '2015-02-04T02:40:00', 'drop_episode_file_path')
15-2-3 20:40:00.1|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.2|Debug|MigrationLogger|58: drop_episode_file_path migrated
15-2-3 20:40:00.2|Debug|MigrationLogger|Took: 00:00:00.0143160
15-2-3 20:40:00.2|Info|MigrationLogger|*** 59: add_enable_options_to_indexers migrating ***
15-2-3 20:40:00.2|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.2|Info|add_enable_options_to_indexers|Starting migration to 59
15-2-3 20:40:00.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (59, '2015-02-04T02:40:00', 'add_enable_options_to_indexers')
15-2-3 20:40:00.2|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.2|Debug|MigrationLogger|59: add_enable_options_to_indexers migrated
15-2-3 20:40:00.2|Debug|MigrationLogger|Took: 00:00:00.0122090
15-2-3 20:40:00.2|Info|MigrationLogger|*** 60: remove_enable_from_indexers migrating ***
15-2-3 20:40:00.2|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.2|Info|remove_enable_from_indexers|Starting migration to 60
15-2-3 20:40:00.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (60, '2015-02-04T02:40:00', 'remove_enable_from_indexers')
15-2-3 20:40:00.2|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.2|Debug|MigrationLogger|60: remove_enable_from_indexers migrated
15-2-3 20:40:00.2|Debug|MigrationLogger|Took: 00:00:00.0116320
15-2-3 20:40:00.2|Info|MigrationLogger|*** 61: clear_bad_scene_names migrating ***
15-2-3 20:40:00.2|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.2|Info|clear_bad_scene_names|Starting migration to 61
15-2-3 20:40:00.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (61, '2015-02-04T02:40:00', 'clear_bad_scene_names')
15-2-3 20:40:00.2|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.2|Debug|MigrationLogger|61: clear_bad_scene_names migrated
15-2-3 20:40:00.2|Debug|MigrationLogger|Took: 00:00:00.0142980
15-2-3 20:40:00.2|Info|MigrationLogger|*** 62: convert_quality_models migrating ***
15-2-3 20:40:00.2|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.2|Info|convert_quality_models|Starting migration to 62
15-2-3 20:40:00.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (62, '2015-02-04T02:40:00', 'convert_quality_models')
15-2-3 20:40:00.2|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.2|Debug|MigrationLogger|62: convert_quality_models migrated
15-2-3 20:40:00.2|Debug|MigrationLogger|Took: 00:00:00.0153070
15-2-3 20:40:00.2|Info|MigrationLogger|*** 63: add_remotepathmappings migrating ***
15-2-3 20:40:00.2|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.2|Info|add_remotepathmappings|Starting migration to 63
15-2-3 20:40:00.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (63, '2015-02-04T02:40:00', 'add_remotepathmappings')
15-2-3 20:40:00.2|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.2|Debug|MigrationLogger|63: add_remotepathmappings migrated
15-2-3 20:40:00.2|Debug|MigrationLogger|Took: 00:00:00.0141540
15-2-3 20:40:00.2|Info|MigrationLogger|*** 64: remove_method_from_logs migrating ***
15-2-3 20:40:00.2|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:40:00.2|Info|remove_method_from_logs|Starting migration to 64
15-2-3 20:40:00.2|Debug|MigrationLogger|DeleteColumn Logs Method
15-2-3 20:40:00.2|Debug|MigrationLogger|CREATE TABLE "Logs_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Message" TEXT NOT NULL, "Time" DATETIME NOT NULL, "Logger" TEXT NOT NULL, "Exception" TEXT, "ExceptionType" TEXT, "Level" TEXT NOT NULL)
15-2-3 20:40:00.2|Debug|MigrationLogger|INSERT INTO "Logs_temp" SELECT "Id", "Message", "Time", "Logger", "Exception", "ExceptionType", "Level" FROM "Logs"
15-2-3 20:40:00.2|Debug|MigrationLogger|DROP TABLE "Logs"
15-2-3 20:40:00.2|Debug|MigrationLogger|ALTER TABLE "Logs_temp" RENAME TO "Logs"
15-2-3 20:40:00.2|Debug|MigrationLogger|CREATE INDEX "IX_Logs_Time" ON "Logs" ("Time" ASC)
15-2-3 20:40:00.2|Debug|MigrationLogger|Took: 00:00:00.0046310
15-2-3 20:40:00.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (64, '2015-02-04T02:40:00', 'remove_method_from_logs')
15-2-3 20:40:00.2|Debug|MigrationLogger|Committing Transaction
15-2-3 20:40:00.3|Debug|MigrationLogger|64: remove_method_from_logs migrated
